"tweet_id","emotion_relevance","emotion_category"
"479350868706000000","YES","anticipation"
"476255044506000000","YES","surprise"
"476430374819000000","NO","surprise"
"493572625286066000","YES","trust"
"472480988799000000","YES","fear"
"529570633634422000","YES","trust"
"508979486679781000","YES","happiness"
"476509462631428000","NO","trust"
"486902465590000000","YES","surprise"
"528285000000000000","YES","anticipation"
"503641727316815000","YES","trust"
"500157397361786000","YES","trust"
"536438479270000000","YES","anticipation"
"477104428848000000","YES","surprise"
"480930695230000000","YES","surprise"
"497854502167000000","YES","anticipation"
"499998345142628000","YES","trust"
"476255489123000000","YES","surprise"
"770943601958000000","YES","anger"
"772459741176000000","NO","anger"
"477570516661000000","YES","anticipation"
"495327027151000000","YES","surprise"
"493299303457000000","YES","fear"
"497832658232000000","YES","fear"
"772497251659000000","NO","anger"
"503392350802956000","YES","sadness"
"532514000000000000","YES","anger"
"487481065641000000","NO","surprise"
"557704000000000000","YES","anger"
"506565836673277000","YES","sadness"
"547797967311000000","YES","surprise"
"480821467161000000","NO","surprise"
"479101529900000000","YES","fear"
"543854000000000000","YES","anticipation"
"521247863620124000","YES","happiness"
"484618558014000000","YES","surprise"
"473911292622000000","YES","fear"
"483048671962000000","NO","fear"
"515582298448605000","YES","disgust"
"474618280288600000","NO","disgust"
"476131459351000000","YES","fear"
"770328298769000000","NO","anger"
"479619585147023000","NO","happiness"
"769648862294000000","YES","anger"
"474742024835305000","YES","disgust"
"546255461683458000","NO","disgust"
"525977000000000000","YES","anticipation"
"475691149697000000","NO","surprise"
"518899711906820000","YES","disgust"
"548150477599150000","YES","disgust"
"518803494556663000","NO","disgust"
"502415000000000000","YES","anger"
"500044209865232000","YES","sadness"
"482709453410545000","YES","trust"
"526094000000000000","NO","anticipation"
"516388816949000000","YES","surprise"
"521050307711627000","YES","disgust"
"551900571272000000","YES","anticipation"
"771705736473000000","YES","anger"
"518887284167000000","YES","fear"
"474494309270822000","YES","disgust"
"503682823119572000","YES","sadness"
"482747135063000000","YES","surprise"
"508706223592452000","YES","sadness"
"473296487321829000","YES","trust"
"769929601544000000","YES","anger"
"479271206290354000","YES","sadness"
"539665000000000000","YES","anticipation"
"474601515676000000","YES","fear"
"493896995992780000","NO","trust"
"506075153437000000","YES","anticipation"
"772336088115000000","YES","anger"
"518577115394887000","YES","sadness"
"770387492294000000","YES","anger"
"506138382599475000","YES","happiness"
"501779305337090000","YES","trust"
"476309587264000000","YES","fear"
"772531589083000000","YES","anger"
"476957393298137000","YES","disgust"
"482024271914000000","YES","surprise"
"502848076940000000","NO","fear"
"528277000000000000","YES","anticipation"
"558014645966000000","YES","anticipation"
"474576467264000000","YES","fear"
"560141963383422000","NO","sadness"
"528291000000000000","YES","anticipation"
"513227947524632000","YES","sadness"
"545259004109541000","YES","happiness"
"472257558217000000","YES","surprise"
"535739515273000000","YES","anticipation"
"535099426755182000","NO","sadness"
"475583188341760000","YES","disgust"
"520732509479251000","YES","trust"
"510480217052000000","YES","fear"
"528212000000000000","YES","anticipation"
"562033447686770000","YES","happiness"
"477765388239769000","YES","sadness"
"530905000000000000","YES","anger"
"508913061462159000","YES","happiness"
"476092242617053000","YES","disgust"
"521609060295000000","YES","fear"
"477727681417449000","YES","disgust"
"484511922013000000","YES","surprise"
"528214000000000000","YES","anticipation"
"474512340558172000","YES","disgust"
"771151967826000000","YES","anger"
"478723925082259000","YES","sadness"
"499269761013129000","YES","trust"
"559877386670727000","YES","sadness"
"546146078458781000","YES","sadness"
"548285000000000000","YES","anger"
"519088426205728000","YES","disgust"
"556506000000000000","NO","anger"
"523947003106000000","YES","fear"
"493085599466000000","YES","surprise"
"513827540067000000","YES","fear"
"472495182315675000","YES","disgust"
"557607152521453000","NO","happiness"
"540845925229273000","YES","sadness"
"527876017377927000","YES","happiness"
"558336978198859000","YES","trust"
"514865336714133000","YES","happiness"
"493554417820786000","YES","happiness"
"476748953175000000","NO","surprise"
"522145486602375000","YES","happiness"
"496432456959000000","NO","surprise"
"527203389441000000","YES","fear"
"530004735688863000","YES","trust"
"503260213412380000","YES","trust"
"545259004109541000","YES","happiness"
"539887459635826000","NO","sadness"
"482023315612000000","YES","surprise"
"485590118209000000","NO","surprise"
"496454334445000000","YES","fear"
"497388766643000000","YES","surprise"
"474343888946000000","YES","fear"
"770396293584000000","YES","anger"
"770434458579000000","YES","anger"
"771818624537000000","YES","anger"
"511227591685000000","YES","fear"
"550311169127000000","YES","anticipation"
"525774692058000000","YES","fear"
"506398962099000000","YES","anticipation"
"525035000000000000","YES","anticipation"
"515157805515288000","YES","trust"
"503757058106085000","YES","happiness"
"475161572696793000","YES","disgust"
"475986231587651000","YES","sadness"
"552898480059000000","YES","anticipation"
"482993609151889000","YES","happiness"
"477197039047000000","NO","surprise"
"484533593986000000","YES","surprise"
"545108411848065000","YES","happiness"
"524433563354000000","YES","fear"
"505482000000000000","YES","anger"
"531555457996189000","NO","disgust"
"479359945167000000","YES","fear"
"473377500312000000","YES","fear"
"471714538476171000","YES","disgust"
"562681048224768000","YES","happiness"
"497747622887563000","YES","trust"
"559004275196448000","YES","trust"
"472019334332956000","YES","trust"
"558710833320968000","YES","sadness"
"480441459020021000","YES","happiness"
"544066878047000000","NO","surprise"
"547786818880802000","YES","disgust"
"517662320911000000","YES","anticipation"
"551436014343000000","YES","fear"
"493203425858000000","YES","surprise"
"528559000000000000","YES","anticipation"
"472487716475527000","NO","disgust"
"546787433656766000","NO","disgust"
"509052446589870000","NO","disgust"
"493870706091102000","YES","happiness"
"485124214916000000","YES","surprise"
"769930383756000000","YES","anger"
"528535844324274000","YES","trust"
"481959948080000000","NO","surprise"
"508241465344925000","YES","sadness"
"769897473976000000","NO","anger"
"472475490058387000","YES","happiness"
"495464529024000000","YES","fear"
"516158096675000000","YES","fear"
"493606326522904000","YES","happiness"
"476753025856000000","NO","surprise"
"510566472914000000","YES","fear"
"498310129402000000","YES","anticipation"
"481829211607691000","YES","trust"
"527136469316427000","YES","trust"
"771559778942000000","YES","anger"
"546741522792603000","YES","happiness"
"501131318923493000","YES","sadness"
"770578379851000000","YES","anger"
"528146839397089000","YES","trust"
"505731388289000000","YES","fear"
"480744015165000000","YES","surprise"
"515636321067737000","YES","disgust"
"546744672740077000","NO","disgust"
"493917011207000000","YES","surprise"
"770883780773000000","NO","anger"
"517566095184916000","NO","trust"
"483905148821831000","YES","sadness"
"487472773468000000","YES","fear"
"516777922557140000","YES","trust"
"506119936050081000","YES","sadness"
"484509464134000000","YES","surprise"
"475768001929543000","YES","disgust"
"521445608289000000","YES","fear"
"476566278673821000","YES","disgust"
"506796812822000000","YES","fear"
"541591000000000000","YES","anticipation"
"478837120966991000","YES","sadness"
"527934000000000000","YES","anticipation"
"525240295751823000","YES","happiness"
"505482000000000000","YES","anger"
"770776629619000000","YES","anger"
"483331540013678000","YES","happiness"
"516381611160371000","YES","trust"
"518668000000000000","YES","anticipation"
"486631563854000000","YES","surprise"
"484102629262233000","YES","happiness"
"480024129975000000","YES","fear"
"510138133808422000","YES","trust"
"520307458703495000","NO","sadness"
"483056670486970000","YES","happiness"
"476469511852277000","YES","happiness"
"543816490701836000","YES","happiness"
"493391523615000000","YES","fear"
"544597419778793000","NO","happiness"
"524065429288000000","YES","fear"
"495731987219000000","YES","surprise"
"499200970199000000","YES","anticipation"
"527192333222000000","YES","fear"
"546436760503201000","NO","disgust"
"497446790665236000","YES","trust"
"770592590622000000","YES","anger"
"474358346695598000","YES","disgust"
"543723000000000000","YES","anticipation"
"534074745700884000","YES","happiness"
"472838414807000000","YES","fear"
"546090847843135000","YES","disgust"
"516612885082959000","YES","sadness"
"518937854886821000","YES","disgust"
"479581500883000000","YES","surprise"
"475631657685233000","YES","disgust"
"515985937277276000","YES","disgust"
"472592997704000000","YES","fear"
"533566031151648000","YES","happiness"
"475814088962887000","NO","sadness"
"772524270400000000","YES","anger"
"481497530266816000","YES","happiness"
"478655297893175000","YES","sadness"
"474961026228580000","YES","disgust"
"473140434043000000","YES","fear"
"519122492342804000","YES","disgust"
"482577592890000000","YES","surprise"
"504432282325618000","YES","trust"
"472627860734000000","YES","anticipation"
"554696091669495000","YES","happiness"
"520544000000000000","YES","anticipation"
"508005330219847000","YES","disgust"
"496480309739651000","YES","happiness"
"511186680440000000","YES","fear"
"517232220193300000","YES","disgust"
"480924538016784000","YES","trust"
"523177289602000000","YES","fear"
"524487443379392000","YES","trust"
"485475395601707000","YES","happiness"
"546840164459634000","NO","disgust"
"513424752669000000","YES","fear"
"472150695756300000","YES","disgust"
"503847294370729000","YES","trust"
"473381073871589000","YES","trust"
"528221000000000000","YES","anticipation"
"558017875558928000","YES","happiness"
"510152469939515000","YES","trust"
"527442000000000000","YES","anticipation"
"484751869739139000","YES","trust"
"476393150349471000","YES","disgust"
"501308087878000000","YES","anticipation"
"482901787419000000","YES","anticipation"
"530031776366743000","YES","disgust"
"547730720031252000","YES","disgust"
"529368107480000000","YES","anticipation"
"550471408317000000","YES","anticipation"
"528305000000000000","YES","anticipation"
"561222218948960000","YES","happiness"
"546294389048238000","NO","happiness"
"562286137712971000","NO","happiness"
"481147804987838000","YES","happiness"
"508292669387190000","NO","sadness"
"562560910770704000","YES","happiness"
"494884368687000000","NO","surprise"
"480440003613294000","YES","sadness"
"476827248248000000","YES","surprise"
"480741000000000000","YES","anger"
"501525377991208000","YES","sadness"
